id,created_at,text
533034113285255168,2014-11-13 23:10:10,Dima Maghrib ! http://t.co/HijNl6rJ28
526064644855980032,2014-10-25 17:35:59,#Sivasspor http://t.co/F8fysuwlpA
521477965155430400,2014-10-13 01:50:10,RT @GenerationMus: Aatif Chehechouhe joueur pro à Sivasspor (Turquie) et international marocain soutient Generation Muslim. http://t.co/EJI…
518427634016219136,2014-10-04 15:49:14,"First victory this season , Al Hamdulilah :) http://t.co/9UkoZtzyUk"
518116691872849920,2014-10-03 19:13:40,Eid Mubarak to all Muslim around the world http://t.co/crB5SJdabU
517814866854572032,2014-10-02 23:14:19,"RT @dembabafoot: Al hamdulilah. ALLAH is Great and Generous!!!
Elhamdulillah. ALLAH en buyuktur ve comerttir."
517354237051691008,2014-10-01 16:43:56,http://t.co/gsQzVx49oH
515525718823165952,2014-09-26 15:38:04,"We are ready for the game , Haydi Yiğido ! http://t.co/k0SrLypRGw"
513676491704766464,2014-09-21 13:09:53,Avec le kiné avant le match :) http://t.co/AEDeb30HQM
512670828228784128,2014-09-18 18:33:45,La photo officiel de Sivasspor http://t.co/I15hRjMkDi
511598467836563456,2014-09-15 19:32:34,http://t.co/dlHn8ulqhy
511598082447142912,2014-09-15 19:31:02,Al Hamdulilah ! http://t.co/t3WpzJt1cd
510139851870838785,2014-09-11 18:56:33,http://t.co/p8mddu6ceO
509348792244899840,2014-09-09 14:33:09,Morocco vs Libya http://t.co/IRbZGhkh2j
508734847867957248,2014-09-07 21:53:34,RT @AlmarssadNouh: #Belhanda &amp; @Chahechouhe92 celebrate the first goal against Libya @TheAMF http://t.co/YcseJEbmuT
507644923407921152,2014-09-04 21:42:35,Equipe Nationale A - Maroc vs Libye: Premier jour à Marrakech: http://t.co/PfzhTgstcX
507624149527703553,2014-09-04 20:20:03,http://t.co/wbkGl70wSK
507299806055006208,2014-09-03 22:51:13,RT @AlmarssadNouh: @Chahechouhe92 http://t.co/4wYh7Ju3LC
507151893039439874,2014-09-03 13:03:28,RT @LazaarAchraf: Bonne match à mes frer inch'allah @zou_feddal @OEKaddouri @zakaryabergdich @abdel_barrada19 @Chahechouhe92 #vivelemaroc❤️
506082364758695936,2014-08-31 14:13:32,We are ready for the first game of the season ! #Sivasspor http://t.co/cBHq8tv4nA
503161824104423424,2014-08-23 12:48:21,"Mon but face à Gazintep BB https://t.co/S60HJhWEcy

#Sivasspor"
502948287834779650,2014-08-22 22:39:50,#Sivasspor vs Gaziantep BB http://t.co/oVVeLYvTnf
502811927211687936,2014-08-22 13:37:59,#FIFA2015 http://t.co/vQ9aSEAjS1
501827108952219648,2014-08-19 20:24:40,3000 followers! Thanks for all the support :)
501382769394872320,2014-08-18 14:59:02,#Sivasspor http://t.co/LNUed6tZVm
499353460530507776,2014-08-13 00:35:17,"Mon But face à Al Shabab 
https://t.co/jVDjGl4rcw"
497367909975752704,2014-08-07 13:05:25,http://t.co/M23Xudye6y
497182976942161920,2014-08-07 00:50:33,"RT @dembabafoot: What honor is greater than saying ""Ya Rab!"" and He opens up the doors for you? 

Thank You ya Rab!"
496663129397690368,2014-08-05 14:24:52,We continue our pre-season in the Netherlands  #Sivasspor http://t.co/FjJouIf816
493531960011403264,2014-07-27 23:02:43,"Eid Mubarak to all Muslims around the world , especially for those in Palestine . May Allah bless you !"
492977134538072064,2014-07-26 10:18:02,Good training today in Sivas http://t.co/pCmME0Wx2n
492976486500937728,2014-07-26 10:15:28,"Good training today, bonne entrainement aujourdui Sivasspor"
489481779477483520,2014-07-16 18:48:45,http://t.co/3GLaMtw9Rd
489476037391441920,2014-07-16 18:25:56,"RT @dembabafoot: Vodafone Arena cok guzel, gel! @Besiktas http://t.co/l5cPiV4tb7"
489153868199391233,2014-07-15 21:05:44,Getting ready for the new season http://t.co/zIp1RgMH2S
482943557201063936,2014-06-28 17:48:11,"Ramadan mubarak à tous les musulmans du monde , Qu'Allah accepte tous nos actes d'adoration .  
 AC92"
475280090918846465,2014-06-07 14:16:18,http://t.co/cLL2mid9wG
475032896185860096,2014-06-06 21:54:02,Avec une grande legende du Football Marocain .. Merci pour votre soutien ! http://t.co/q8AJ9CwqSC
475020250015363072,2014-06-06 21:03:47,http://t.co/DNp5tjSPkg
471048448527970304,2014-05-26 22:01:16,I posted a new video to Facebook http://t.co/iHjaMZbgQH
471035835589345281,2014-05-26 21:11:09,http://t.co/jhwktUrg46
471035636443795456,2014-05-26 21:10:21,http://t.co/YC49kM51By
470679268695891969,2014-05-25 21:34:17,J’ai publié une nouvelle photo sur Facebook http://t.co/qve6eH6YTJ
469957423482933249,2014-05-23 21:45:55,"C'est mon premier but en sélection ! Je suis très heureux, j'espère avoir l'occasion d'en marquer d'autres .. http://t.co/9FwCEGduPR"
469428058764881920,2014-05-22 10:42:25,une interview accordée à une chaine Marocaine : http://t.co/dP7bz2qSi1
469248682089799680,2014-05-21 22:49:38,http://t.co/fq7Dt3PgI3
469248605682155521,2014-05-21 22:49:20,http://t.co/gz4OluufFG
469145714359296000,2014-05-21 16:00:29,http://t.co/HOgfCXX6Uc
469144709496332289,2014-05-21 15:56:29,En stage avec la sélection http://t.co/jR06zBoGkW
469144624612007936,2014-05-21 15:56:09,En stage avec la sélection http://t.co/Qph2YZbnki
468815261621944320,2014-05-20 18:07:23,"Avec Manu Da costa , Départ pour rejoindre la sélection :) http://t.co/lqufY8Tzlk"
468815105569079296,2014-05-20 18:06:45,"Avec Manu Da costa , Départ pour rejoindre la sélection :) http://t.co/RY3Gr7EVD2"
468124990576283648,2014-05-18 20:24:29,"RT @MChretienBasser: @Chahechouhe92 félicitations frero tu le mérite, le travail paye!"
468123749930508288,2014-05-18 20:19:33,C'est impressionnant et c'est un rêve devenu réalité ! Merci pour votre soutien
468123687234043904,2014-05-18 20:19:19,Je suis vraiment très heureux d'être le meilleur buteur de cette compétition et d’être décisif pour mon club .
467663537931034625,2014-05-17 13:50:50,"RT @Oficial_RC3: Caminho do aeroporto de Sivas rumo a karabuk, último jogo do ano, parabéns a todos jogadores pela… http://t.co/rd4sg1kTkn"
467244015520583680,2014-05-16 10:03:48,Avec Cicinho http://t.co/pEWs0DOLg3
466631856939884544,2014-05-14 17:31:18,#GünKömürKarası http://t.co/8YHZJwvrkC
466631768607838208,2014-05-14 17:30:57,RT @MChretienBasser: @AlmarssadNouh @Chahechouhe92 le frero il est trop chaud!
465974413822021632,2014-05-12 21:58:52,"A Istanbul , Avec la miff http://t.co/11RPe6NPXC"
465811772856090624,2014-05-12 11:12:35,THANK YOU ALL FOR MORE THAN 2000 FOLLOWERS !  #SIVASSPOR
465585993408847873,2014-05-11 20:15:25,Very happy with this great victory ! We continue fighting up http://t.co/Fp1QBIhz0Y
465576875373649921,2014-05-11 19:39:11,RT @AlmarssadNouh: Le but de @Chahechouhe92 face à l'Akhisar Belediyespor : http://t.co/YpO32g2laa http://t.co/y5dRuUbWXZ
465511524975779842,2014-05-11 15:19:30,Dernière ligne droite ! http://t.co/wBYpPECrB2
462598332116762625,2014-05-03 14:23:31,Depart pour Rize ... http://t.co/FOIm9Fsjlt
460492940859539457,2014-04-27 18:57:27,RT @AlmarssadNouh: Le doublé de @Chahechouhe92 face à Besiktas : http://t.co/OzWsqyNnvv http://t.co/cjm2LYUGgW
460488179921846272,2014-04-27 18:38:32,2 Goals &amp;  Another victory for us . Al Hamdulilah ! http://t.co/w2wuXdAN4s
458338198783918080,2014-04-21 20:15:16,Great Victory against Antalyaspor !  Haydi #Yiğidolar http://t.co/CmUk5rmWbi
456435829242486785,2014-04-16 14:15:56,Working hard for the next game ! http://t.co/LuTvxSmetB
456179980628533248,2014-04-15 21:19:17,#EquipeNational #Maroc http://t.co/dCLWS7DLwu
455342859085172736,2014-04-13 13:52:52,"Merci pour vos messages de soutien 

Thank you for your messages of support"
455057035684376576,2014-04-12 18:57:06,#Sivasspor http://t.co/kp1pUN4QsH
455054222472777728,2014-04-12 18:45:55,RT @AlmarssadNouh: Le but de @Chahechouhe92 face à #Galatasaray : http://t.co/kZgLdon2RA #Sivasspor #Chahechouhe http://t.co/nLpS5fn1FS
455054046789779456,2014-04-12 18:45:14,Great victory against  #Galatasaray ! Al Hamdulilah http://t.co/XbeY0Mde9V
454566307396976640,2014-04-11 10:27:07,"Happy Birthday @Oficial_RC3  , Parabéns ! http://t.co/DgXcxXkgh5"
454565814457229313,2014-04-11 10:25:10,Merci pour votre soutien ! :) http://t.co/YR8k93tPY8
451334310516490241,2014-04-02 12:24:19,Thank you for more than 1600 followers on twitter!  :) #Sivasspor
450248868500742144,2014-03-30 12:31:10,Yesterday a great Victory Against #Gaziantepspor .. Haydi #Yiğidolar ! http://t.co/qymZOu5eNl
450247537921105920,2014-03-30 12:25:52,RT @AlmarssadNouh: AATIF CHAHECHOUHE ( @Chahechouhe92 ) 29 03 2014 - http://t.co/Fi7o5l9cTA
446718624275783680,2014-03-20 18:43:14,We keep working hard and get ready for the next game .. Thanks for all your support!  #Sivasspor #Chahechouhe http://t.co/EyMm5gJkTf
442779683659464704,2014-03-09 21:51:17,"RT @dembabafoot: “@Chahechouhe92: Salam a tous se soir mon reportage sur Bein Inshallah dans le Club”
Mashallah le reportage pti frère"
442779517765971968,2014-03-09 21:50:38,Mon reportage sur #BeinSports http://t.co/Y1UsQ4eiXf
442714467361902592,2014-03-09 17:32:08,Salam a tous se soir mon reportage sur Bein Inshallah dans le Club
442321149108965376,2014-03-08 15:29:14,RT @AlmarssadNouh: Le passage de @Chahechouhe92 à 100% Oussoud sur #Arriyadia .. http://t.co/EX03rmZsUP
442319057858347008,2014-03-08 15:20:55,Mon reportage sur la chaine marocaine #Arryadia http://t.co/tP30cd3qoG
441245611283591168,2014-03-05 16:15:26,http://t.co/A49e6Cjb62
440997573004783616,2014-03-04 23:49:49,Tommorow will be so special for me . Thanks all for your support ;)
440987241712611329,2014-03-04 23:08:46,Last training session before the game against #Gabon .. http://t.co/Yszh8E34kV
440639555251617792,2014-03-04 00:07:11,http://t.co/kbjy7EnQ9r
440638195575685120,2014-03-04 00:01:47,"Maroc vs Gabon - Aatif #Chahechouhe : ""Donner le maximum: http://t.co/5mjVDDzASx"
440634923775303680,2014-03-03 23:48:47,Avec mon grand frère à Marrakech http://t.co/AXF1LGz0LR
440614502204071936,2014-03-03 22:27:38,With the National team  :) http://t.co/JU7Mi3P2Fy
439109671664619520,2014-02-27 18:47:58,#Sivasspor http://t.co/5vICdtQ4u6
438342453326651392,2014-02-25 15:59:19,#trainingtime http://t.co/DwEmJ3qAXd
438046635751247872,2014-02-24 20:23:51,#HaydiYiğidolar http://t.co/vN44dXmDxf
437622854553964544,2014-02-23 16:19:53,RT @AlmarssadNouh: Aatif #Chahechouhe ( @Chahechouhe92 ) vs Kasımpaşa - http://t.co/M78px9lUc8 via @Dailymotion
436912632994746368,2014-02-21 17:17:43,"RT @AlmarssadNouh: @Chahechouhe92 : « Même au plus bas, on peut toujours rebondir lorsque l'on croit en ses qualités. J'en suis la preuve v…"
436613281357512704,2014-02-20 21:28:12,RT @asnlofficiel: Ex-ASNL: Bonne saison à @berenguerpascal qui vient d'arriver sur Twitter et à @Chahechouhe92 qui vient d'être sélectionné…
436507075581984768,2014-02-20 14:26:11,We'll keep working hard and stick together to get a win for the next game .. http://t.co/EpLwycml4l
436249019359449088,2014-02-19 21:20:46,Ma sélection en équipe nationale est une fierté pour moi. C’est un rêve d’enfant qui se réalise .. Merci à Tous
436248984626409474,2014-02-19 21:20:37,Je suis très content de savoir que le travail que je fais en club ne passe pas inaperçu.
435527662476345344,2014-02-17 21:34:21,Avec mon gars Manu da Costa http://t.co/zcZ8jREeNJ
435082769715052546,2014-02-16 16:06:30,Finalement mon reportage sur Be in Sports  passera la semaine prochaine je viens d'apprendre la nouvelle .. Merci à tous
434377294480551937,2014-02-14 17:23:12,http://t.co/hd5n8A2wot
433998316318109696,2014-02-13 16:17:16,J'ai prolongé mon contrat jusqu'en 2017 à #Sivasspor .Merci à toutes et à tous pour votre soutien ! #HaydiYiğidolar
433758309363900416,2014-02-13 00:23:34,Aatif #Chahechouhe Vs #Fenerbaçhe 09/02/14: http://t.co/05U3Zhn13x
433746171056914432,2014-02-12 23:35:20,RT @AlmarssadNouh: The Best Of Aatif #Chahechouhe ( @Chahechouhe92 ) 2013-2014: http://t.co/GGB0YWWenR
432496575852457984,2014-02-09 12:49:53,Avec @CicinhoOficial_ avant le match face au Fenerbahçe ! #HaydiYiğidolar #VamosGanhar http://t.co/qOlS642fI0
428566078114254848,2014-01-29 16:31:30,Merci à toutes et à tous pour votre soutien ! #HaydiYiğidolar
424671901223383041,2014-01-18 22:37:25,The Best Of Aatif Chahechouhe 2013-2014: http://t.co/3LYVisoGML
423115692951760897,2014-01-14 15:33:36,Avec mon gars Mehdi  Dans le bus .. Direction Le stade pour le match face à bursaspor http://t.co/ppv5dPk1ej
417352909886476288,2013-12-29 17:54:22,The Best Of Aatif #Chahechouhe 2013-2014: http://t.co/3LYVisoGML  .. #SiVASSPOR
415908703074660352,2013-12-25 18:15:36,En mode  #Tennis avec Kadir (Capitain de Sivasspor) http://t.co/Vrh9RrthN3
413704115018268672,2013-12-19 16:15:21,Félicitations au Raja de Casablanca qui s'est qualifié hier soir pour la finale de la Coupe du monde des clubs .... http://t.co/0NBhYNaILK
406475233911390208,2013-11-29 17:30:22,Avant  le Match face à Antalyaspor .. http://t.co/iwhsEqKWoS
405273589060227072,2013-11-26 09:55:27,Une interview sur #TRTARABIC dans l'émission '' Almalaab '' .. http://t.co/MsCn2w55GZ
405134825159262209,2013-11-26 00:44:04,Une interview sur #TRTARABIC dans l'émission '' Almalaab '' .. http://t.co/0z3fu20KVT
403943975155154944,2013-11-22 17:52:03,Getting ready for the game against #Galatasaray :) http://t.co/dkMJTqm7WA
399286493862461441,2013-11-09 21:24:53,"Great Victory against Bursaspor , Thanks to all the fans for supporting us  .. http://t.co/YcQc9bqWCu"
398552482894589952,2013-11-07 20:48:11,In #Training ! http://t.co/MNarW0OaX6
397698287467515904,2013-11-05 12:13:55,Une Victoire Importante hier ! Merci à  vous tous pour vos messages et votre soutien .. http://t.co/ULgcCggHGB
